article_id,ticker,published_at,source_name,author,title,description,content,url,date,publishedAt,sentiment_score,sentiment_label,Date,Open,High,Low,Close,Volume,Return_1D,MA_5,MA_21,MA_126,MA_252,Volatility_21
22,NVDA,2026-03-31 16:25:12+00:00,PCMag.com,Michael Kan,I Watched Nvidia's Controversial DLSS 5 Turn 'Potato Faces' Into Photorealistic Characters,"Is Nvidia's forthcoming DLSS 5, shown GTC 2026, a game-ethics question mark? Is it spectacular? Yes and yes. Here are my first impressions from a demo Nvidia showed me.
Big leaps in game graphics used to be obvious—the kind you’d notice instantly, no squinty …","Big leaps in game graphics used to be obviousthe kind youd notice instantly, no squinty side-by-side comparisons required. Lately? Not so much. Gains have been real, but incremental, easy to miss unl… [+5986 chars]",https://uk.pcmag.com/graphics-cards/164156/i-watched-nvidias-controversial-dlss-5-turn-potato-faces-into-photorealistic-characters,2026-03-31,2026-03-31 16:25:12+00:00,0.5467,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
23,NVDA,2026-03-31 16:27:02+00:00,Cohere.com,gmays,Cohere Transcribe: Speech Recognition,"Unmatched accuracy and speed. Transcribe converts your business’ audio data into precise text for search, analytics, and automation.","Cohere is announcing Transcribe, a state-of-the-art automatic speech recognition (ASR) model that is open source and available today for download.
Speech is rapidly becoming a core modality for AI-e… [+8127 chars]",https://cohere.com/blog/transcribe,2026-03-31,2026-03-31 16:27:02+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
24,NVDA,2026-03-31 16:29:55+00:00,Tom's Hardware UK,"editors@tomshardware.com (Aaron Klotz) , Aaron Klotz",Nvidia DLSS 4.5 Dynamic MFG plus 5X and 6X framegen modes enter beta for RTX 50-series users — update offers greater control over generated frame rates and more headroom for high-refresh-rate displays,Nvidia's DLSS 4.5 Dynamic Multi Frame Generation and its extended 5X and 6X multipliers are now available in beta for RTX 50-series owners.,"Nvidia has launched the second half of the DLSS 4.5 feature set today, with the release of DLSS Dynamic Multi Frame Generation, more aggressive 5x and 6x frame-gen multipliers, and a new ""enhanced fr… [+2864 chars]",https://www.tomshardware.com/pc-components/gpus/nvidia-dlss-4-5-dynamic-mfg-plus-5x-and-6x-framegen-modes-enter-beta-for-rtx-50-series-users-update-offers-greater-control-over-generated-frame-rates-and-more-headroom-for-high-refresh-rate-displays,2026-03-31,2026-03-31 16:29:55+00:00,0.2975,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
25,NVDA,2026-03-31 16:32:00+00:00,MarketBeat,"Ryan Hasson, MarketBeat",5 Cloud and AI Infrastructure Stocks Powering the Next Wave of AI,"These five stocks each play a distinct role in powering the next wave of Artificial Intelligence, from pure-play AI cloud providers to mega-cap compounders.","AI cloud infrastructure visualization above data center servers, showing connected networks powering advanced computing systems.
<ul><li>These five stocks, NBIS, DOCN, GOOGL, CRWV, and ALAB, each pl… [+8891 chars]",https://www.marketbeat.com/originals/5-cloud-and-ai-infrastructure-stocks-powering-the-next-wave-of-ai/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,2026-03-31,2026-03-31 16:32:00+00:00,0.25,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
26,NVDA,2026-03-31 16:33:03+00:00,TweakTown,Jak Connor,NVIDIA's Dynamic Multi-Frame Generation can be enabled before its official launch,"NVIDIA's upcoming Dynamic Multi-Frame Generation is launching soon, but it appears users can already enable it through workarounds.Continue reading at TweakTown","NVIDIA's upcoming DLSS 4.5 update will introduce a new feature called Dynamic Multi-Frame Generation (DMFG), but what is interesting is that it's already available via over-the-air (OTA) updates in t… [+1429 chars]",https://www.tweaktown.com/news/110788/nvidias-dynamic-multi-frame-generation-can-be-enabled-before-its-official-launch/index.html,2026-03-31,2026-03-31 16:33:03+00:00,0.6542,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
27,NVDA,2026-03-31 16:59:26+00:00,Nvidia.com,Yanzi Zhu,Build and Stream Browser-Based XR Experiences with NVIDIA CloudXR.js,"Delivering high-fidelity VR and AR experiences to enterprise users has typically required native application development, custom device management, and complex...","Delivering high-fidelity VR and AR experiences to enterprise users has typically required native application development, custom device management, and complex deployment pipelines. Now, with the new… [+10270 chars]",https://developer.nvidia.com/blog/build-and-stream-browser-based-xr-experiences-with-nvidia-cloudxr-js/,2026-03-31,2026-03-31 16:59:26+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
28,NVDA,2026-03-31 17:00:00+00:00,Wired,Aarian Marshall,Tesla Says Its Robotaxis Are Sometimes Driven by Remote Humans,The electric-car maker says it happens rarely and at speeds below 10 mph. But the disclosure—in response to a US senator's questions—occasioned a call for more transparency.,A series of letters sent by autonomous-vehicle (AV) developers to Democratic US senator Ed Markey of Massachusetts sheds the most light yet on the human side of robot vehicle operations. In the docum… [+3512 chars],https://www.wired.com/story/tesla-says-its-robotaxis-are-sometimes-driven-by-humans/,2026-03-31,2026-03-31 17:00:00+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
29,NVDA,2026-03-31 17:00:49+00:00,Tom's Hardware UK,"stephen.warwick@futurenet.com (Stephen Warwick) , Stephen Warwick","Iran issues direct strike threat to Nvidia, Microsoft, Apple, Google, 14 other US tech companies — 'These companies should expect destruction of their facilities in response to each act of terror in Iran'","Iran's Islamic Revolutionary Guard Corps has issued a direct strike threat to a slew of U.S. tech companies including GPU giant Nvidia, Microsoft, Apple, Google, Meta, IBM, Cisco, and Tesla.","Iran's Islamic Revolutionary Guard Corps has issued a direct strike threat to a slew of U.S. tech companies, including GPU giant Nvidia, Microsoft, Apple, Google, Meta, IBM, Cisco, and Tesla, just da… [+2516 chars]",https://www.tomshardware.com/tech-industry/iran-issues-direct-strike-threat-to-nvidia-microsoft-apple-google-14-other-us-tech-companies-these-companies-should-expect-destruction-of-their-facilities-in-response-to-each-act-of-terror-in-iran,2026-03-31,2026-03-31 17:00:49+00:00,-0.5994,negative,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
30,NVDA,2026-03-31 17:05:03+00:00,TweakTown,Hassam Nasir,"GeForce Now now brings 4K 90 FPS streaming on Apple Vision Pro, making it outperform Meta headsets","GeForce Now 2.0.83 puts Apple Vision Pro ahead of Meta and Pico with 4K 90 FPS, but it still relies on Safari rather than a dedicated app.Continue reading at TweakTown","NVIDIA's GeForce Now update, version 2.0.83, is here, and the two changes that stand out most in this release are for Apple Vision Pro users. First, ultimate members can now stream games at up to 4K … [+1628 chars]",https://www.tweaktown.com/news/110776/geforce-now-now-brings-4k-90-fps-streaming-on-apple-vision-pro-making-it-outperform-meta-headsets/index.html,2026-03-31,2026-03-31 17:05:03+00:00,0.25,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
31,NVDA,2026-03-31 17:08:39+00:00,The Times of India,,AI video generation startup Runway rolls out $10 million VC fund: Report,"The VC fund will back early-stage startups. The New York-based company’s Builders Programme will support startups from seed to Series C stages across AI, media, and world simulation. Participants will receive free API credits.","Artificialintelligence (AI) video generation startup Runway has launched a $10 million venture fund to back early-stage startups, according to a report by TechCrunch on Tuesday.The New York-based com… [+2160 chars]",https://economictimes.indiatimes.com/tech/funding/ai-video-generation-startup-runway-rolls-out-10-million-vc-fund-report/articleshow/129932576.cms,2026-03-31,2026-03-31 17:08:39+00:00,0.128,positive,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
32,NVDA,2026-03-31 17:10:56+00:00,ZDNet,Taylor Clemons,"This HP gaming laptop just dropped under $1,000 - a rarity during the RAM-pocalypse","The price of gaming laptops is through the roof, but right now at HP, you can snag the Victus 15 at a big discount.","HP/ZDNET
With the hype around AI and LLMs driving up the cost of RAM and SSDs, the prices of gaming PCs and laptops have skyrocketed, with even basic models doubling in price. This comes hot off the… [+1914 chars]",https://www.zdnet.com/home-and-office/home-entertainment/hp-victus-15-deal-amazon-spring-sale-2026/,2026-03-31,2026-03-31 17:10:56+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,166.97000122070312,174.6199951171875,166.9600067138672,174.39999389648438,226181300,0.0558817934846622,171.4019989013672,178.3662327357701,184.8338315449064,167.32373031737313,0.0228965753470146
