article_id,ticker,published_at,source_name,author,title,description,content,url,date,publishedAt,sentiment_score,sentiment_label,Date,Open,High,Low,Close,Volume,Return_1D,MA_5,MA_21,MA_126,MA_252,Volatility_21
65,AAPL,2026-03-31 22:00:15+00:00,Izismile.com,Voodoo,Fruits And Vegetables Sprouting Before They Should Is A Somewhat Unsettling Sight (18 pics),Fruits And Vegetables Sprouting Before They Should Is A Somewhat Unsettling Sight  (18 pics),"I Left My Artichoke Out Of The Fridge And It Bloomed
Here's What Happens When You Leave Half A Cabbage In The Fridge Too Long.
Sprouting Strawberry Seeds
Sooo I Forgot I Had Potatoes
I Cut And Ap… [+837 chars]",https://izismile.com/2026/04/01/fruits_and_vegetables_sprouting_before_they_should_is_a_somewhat_unsettling_sight_18_pics.html,2026-03-31,2026-03-31 22:00:15+00:00,-0.3182,negative,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
66,AAPL,2026-03-31 22:01:48+00:00,The Next Web,Allison Steffens Herrera,Iran’s Revolutionary Guards just named 18 US tech firms as military targets. The age of the civilian data centre is over.,"At 8pm Tehran time on Tuesday, a new kind of front line was drawn, not through desert terrain or along a disputed border, but through the server farms, cloud regions, and corporate campuses of America’s largest technology companies. The Islamic Revolutionary …","At 8pm Tehran time on Tuesday, a new kind of front line was drawn, not through desert terrain or along a disputed border, but through the server farms, cloud regions, and corporate campuses of Americ… [+7779 chars]",https://thenextweb.com/news/iran-irgc-18-us-tech-companies-military-targets/,2026-03-31,2026-03-31 22:01:48+00:00,-0.1779,negative,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
67,AAPL,2026-03-31 22:08:00+00:00,9to5Mac,Marcus Mendes,Report: Apple set to outperform broader notebook market amid worsening shipment outlook,"TrendForce has revised its 2026 notebook shipment forecast downward, with Apple standing out as the exception. Here are the details.



 more…","TrendForce has revised its 2026 notebook shipment forecast downward, with Apple standing out as the exception. Here are the details.
TrendForce has updated its outlook for the global notebook market… [+2034 chars]",https://9to5mac.com/2026/03/31/report-apple-set-to-outperform-broader-notebook-market-amid-worsening-shipment-outlook/,2026-03-31,2026-03-31 22:08:00+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
68,AAPL,2026-03-31 22:08:59+00:00,MacRumors,Juli Clover,Apple Releases First Firmware Update for AirTag 2,"Apple today released new firmware for its second-generation AirTag item trackers. The firmware has a 3.0.45 version number, up from 3.0.41, and it is the first firmware update that Apple has provided for the ‌AirTag‌ 2 that launched in January 2026.





‌Air…","Apple today released new firmware for its second-generation AirTag item trackers. The firmware has a 3.0.45 version number, up from 3.0.41, and it is the first firmware update that Apple has provided… [+832 chars]",https://www.macrumors.com/2026/03/31/airtag-2-first-firmware-update/,2026-03-31,2026-03-31 22:08:59+00:00,0.0772,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
69,AAPL,2026-03-31 22:15:00+00:00,New York Post,"Barret Wertz, Taylor Herzlich",What you’re *actually* buying when you buy Bitcoin,Oh how the rules have changed.,"New York Post may receive revenue from affiliate and advertising partnerships for sharing this content and/or when you make a purchase.
The first time most people see Bitcoin on a screen, it looks l… [+5570 chars]",https://nypost.com/business/bitcoin-investment-explained/,2026-03-31,2026-03-31 22:15:00+00:00,0.4215,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
70,AAPL,2026-03-31 22:15:00+00:00,iPhone in Canada,Austin Blake,Siri in iOS 27 Will Finally Handle Multiple Commands at Once,"Apple is finally fixing one of Siri’s most annoying habits and shortfalls. According to Bloomberg’s Mark Gurman, the upcoming iOS 27 update will allow Siri to tackle more than one request at a time. It’s a massive finally for anyone tired of waiting for the a…","Apple is finally fixing one of Siris most annoying habits and shortfalls. According to Bloombergs Mark Gurman, the upcoming iOS 27 update will allow Siri to tackle more than one request at a time. It… [+1216 chars]",https://www.iphoneincanada.ca/2026/03/31/siri-in-ios-27-will-finally-handle-multiple-commands-at-once/,2026-03-31,2026-03-31 22:15:00+00:00,-0.2716,negative,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
71,AAPL,2026-03-31 22:19:55+00:00,Deadline,Erik Pedersen,Doc Talk Podcast: Filmmaker Julia Loktev On Her ‘Undesirable Friends’ – Journalists Who Dared Report From Russia With Independence,"Russian President Vladimir Putin has a habit of driving people out of his country. You know – free-minded people, the kind who believe in democratic values and independent thinking. That dynamic became apparent in the Oscar-winning documentary Mr. Nobody Agai…","Russian President Vladimir Putin has a habit of driving people out of his country. You know – free-minded people, the kind who believe in democratic values and independent thinking.
That dynamic bec… [+2341 chars]",http://deadline.com/2026/03/doc-talk-podcast-julia-loktev-my-undesirable-friends-1236770251/,2026-03-31,2026-03-31 22:19:55+00:00,0.8271,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
72,AAPL,2026-03-31 22:20:23+00:00,Cdbaby.com,Ryan DiLello,How to find reliable music industry advice (why artists trust CD Baby),"If you’re an independent artist, you know how hard it is to find dependable information about the music industry. Whether you’re figuring out how to get on Spotify playlists or … Continue reading →
The post How to find reliable music industry advice (why arti…","If youre an independent artist, you know how hard it is to find dependable information about the music industry.
Whether youre figuring out how to get on Spotify playlists or how to choose the right… [+3188 chars]",https://diymusician.cdbaby.com/music-career/why-artists-trust-cd-baby/,2026-03-31,2026-03-31 22:20:23+00:00,-0.1027,negative,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
73,AAPL,2026-03-31 22:24:11+00:00,Pypi.org,,silicon-sandbox added to PyPI,Apple Silicon native AI agent sandbox — three-tier isolated code execution with MCP server,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/silicon-sandbox/,2026-03-31,2026-03-31 22:24:11+00:00,0.3182,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
74,AAPL,2026-03-31 22:24:11+00:00,Pypi.org,,silicon-sandbox 0.5.0,Apple Silicon native AI agent sandbox — three-tier isolated code execution with MCP server,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/silicon-sandbox/0.5.0/,2026-03-31,2026-03-31 22:24:11+00:00,0.3182,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
75,AAPL,2026-03-31 22:35:29+00:00,9to5Mac,Marcus Mendes,Apple among US firms Iran labels ‘terrorist companies’ as it threatens attacks,"As reported by CBS News, Iran’s Islamic Revolutionary Guard Corps (IRGC) vowed to start attacking US-based tech and finance companies in the Mideast starting tomorrow. Here are the details.



 more…","As reported by CBS News, Iran’s Islamic Revolutionary Guard Corps (IRGC) vowed to start attacking US-based tech and finance companies in the Mideast starting tomorrow. Here are the details.
Accordin… [+1526 chars]",https://9to5mac.com/2026/03/31/apple-among-us-firms-iran-labels-terrorist-companies-as-it-threatens-attacks/,2026-03-31,2026-03-31 22:35:29+00:00,-0.4588,negative,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
76,AAPL,2026-03-31 22:35:42+00:00,New York Post,Ella Morrison,"NYC man hit with 73 charges for building, dealing ghost guns: DA","Brooklynite Martin Streich, 21 was arrested and indicted on firearm charges Tuesday and is alleged to have manufactured and sold eight ghost guns  —  including two assault weapons — over the course of three months.","A alleged Big Apple ghost gun trafficker who turned his home “an illegal weapons factory” was arrested last week and indicted on 73 firearm related charges, prosecutors announced Tuesday. 
Martin St… [+3340 chars]",https://nypost.com/2026/03/31/us-news/brooklyn-man-arrested-for-manufacturing-and-dealing-ghost-guns-faces-up-to-25-years-behind-bars/,2026-03-31,2026-03-31 22:35:42+00:00,-0.9371,negative,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
77,AAPL,2026-03-31 22:37:51+00:00,Yahoo Entertainment,,Wedbush Reiterates Outperform on Apple Inc. (AAPL) Amid Anticipation of Foldable iPhone,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_63e2d313-c188-414f-90d7-3458a4d12ed1,2026-03-31,2026-03-31 22:37:51+00:00,0.5423,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
78,AAPL,2026-03-31 22:40:50+00:00,Github.com,cigrainger,"Show HN: Dux, distributed DuckDB-backed dataframes on the Beam","Hey all! I wrote Explorer[1] a good few years ago now with the dream of fast dataframes with a dplyr-like API in a really powerful, ergonomic language (Elixir). It's proved pretty successful. Explorer is used in production at my company, and it's my go-to for…","Note: Dux is under active development and not yet production ready. APIs may change between releases.
DuckDB-native dataframes for Elixir.
Dux gives you a dplyr-style verb API backed by DuckDB's an… [+6852 chars]",https://github.com/elixir-dux/dux,2026-03-31,2026-03-31 22:40:50+00:00,0.1754,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
79,AAPL,2026-03-31 22:41:36+00:00,Pypi.org,druide67@free.fr,asiai 1.5.0,Multi-engine LLM benchmark & monitoring CLI for Apple Silicon,"A required part of this site couldnt load. This may be due to a browser
 extension, network issues, or browser settings. Please check your
 connection, disable any ad blockers, or try using a diffe… [+12 chars]",https://pypi.org/project/asiai/1.5.0/,2026-03-31,2026-03-31 22:41:36+00:00,0.3182,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
80,AAPL,2026-03-31 22:44:27+00:00,The Verge,Brandon Widder,Amazon is offering up to 50 percent off chargers from Anker and others for its Big Spring Sale,"Amazon’s Big Spring Sale may not have been as “big” as Black Friday or even Prime Day, but depending on what you’re after, the discounts are more appealing than you might think. Take charging accessories, for instance. Anker, Twelve South, Baseus, and others …","Amazon’s Big Spring Sale may not have been as “big” as Black Friday or even Prime Day, but depending on what you’re after, the discounts are more appealing than you might think. Take charging accesso… [+7490 chars]",https://www.theverge.com/gadgets/904242/amazon-big-spring-sale-2026-baseus-anker-chargers-power-banks-batteries-deals,2026-03-31,2026-03-31 22:44:27+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
81,AAPL,2026-03-31 22:47:00+00:00,BGR,staff@bgr.com (Chris Smith),T-Mobile Just Released Its Network-Based Live Translation Beta,"Major service provider T-Mobile has just released its network-based live translation feature to a subset of beta users, which doesn't even require an app.","Many T-Mobile subscribers already have access to built-in live translation tools on their devices, and they don't have to pay any fees to use them. Also, most of these tools run translation services … [+1597 chars]",https://www.bgr.com/2137268/tmobile-network-based-live-translation-feature-beta/,2026-03-31,2026-03-31 22:47:00+00:00,0.0762,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
82,AAPL,2026-03-31 22:53:00+00:00,GlobeNewswire,Hagens Berman Sobol Shapiro LLP,PYPL INVESTOR UPDATE: Hagens Berman Alerts PayPal (PYPL) Investors to Securities Class Action Following CEO Ouster and $10B Market Cap Wipeout,Investors who lost money in PYPL after its stock plunged due to allegedly misleading financial statements are urged to contact Hagens Berman....,"SAN FRANCISCO, March 31, 2026 (GLOBE NEWSWIRE) -- National shareholder rights law firm Hagens Berman is notifying investors that a securities class action lawsuit has been filed against PayPal Holdin… [+3605 chars]",https://www.globenewswire.com/news-release/2026/03/31/3266207/32716/en/PYPL-INVESTOR-UPDATE-Hagens-Berman-Alerts-PayPal-PYPL-Investors-to-Securities-Class-Action-Following-CEO-Ouster-and-10B-Market-Cap-Wipeout.html,2026-03-31,2026-03-31 22:53:00+00:00,0.0772,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
83,AAPL,2026-03-31 23:00:00+00:00,TechRadar,"marc.mclaren@futurenet.com (Marc McLaren) , Marc McLaren","NYT Connections hints and answers for Wednesday, April 1 (game #1025)","Looking for NYT Connections answers and hints? Here's all you need to know to solve today's game, plus my commentary on the puzzles.","Looking for a different day?
A new NYT Connections puzzle appears at midnight each day for your time zone – which means that some people are always playing 'today's game' while others are playing 'y… [+5065 chars]",https://www.techradar.com/gaming/nyt-connections-today-answers-hints-1-april-2026,2026-03-31,2026-03-31 23:00:00+00:00,0.3818,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
84,AAPL,2026-03-31 23:00:00+00:00,/FILM,staff@slashfilm.com (Witney Seibold),Apple TV Is Home To A Wonderfully Subversive Comedy That Still Needs Another Season,"Apple TV's comedy Loot, starring the great Maya Rudolph, ended on a cliffhanger. We're still crossing our fingers that it gets renewed for another season.","The premise of Alan Yang's and Matt Hubbard's TV series ""Loot"" couldn't be more timely. The show follows Molly Wells (Maya Rudolph), who was, until recently, married to a caddish tech billionaire, Jo… [+1442 chars]",https://www.slashfilm.com/2124778/apple-tv-subversive-comedy-loot-needs-new-season/,2026-03-31,2026-03-31 23:00:00+00:00,0.25,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
85,AAPL,2026-03-31 23:07:57+00:00,RT,RT,It’s time to ban smartphones in schools,A recent study shows that US students use their phones an average of 64 times per school day ruining concentration and cognitive abilities Read Full Article at RT.com,"By this time, we are all familiar with the image of some harried schoolteacher attempting to maintain control over a classroom where the majority of students are transfixed by their smartphones inste… [+5748 chars]",https://www.rt.com/news/636900-school-students-smartphones-ban/,2026-03-31,2026-03-31 23:07:57+00:00,-0.34,negative,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
86,AAPL,2026-03-31 23:18:24+00:00,9to5Mac,Marcus Mendes,Ollama adopts MLX for faster AI performance on Apple silicon Macs,"One of the best tools to run AI models locally on a Mac just got even better. Here’s why, and how to run it.



 more…","One of the best tools to run AI models locally on a Mac just got even better. Heres why, and how to run it.
If youre not familiar with Ollama, this is a Mac, Linux, and Windows app that lets users r… [+1616 chars]",https://9to5mac.com/2026/03/31/ollama-adopts-mlx-for-faster-ai-performance-on-apple-silicon-macs/,2026-03-31,2026-03-31 23:18:24+00:00,0.7964,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
87,AAPL,2026-03-31 23:25:29+00:00,Github.com,MayCXC,Show HN: MCP server that generates macOS tools via Open Scripting Architecture,"Cf. The Claude computer use beta. Their own docs state that MCP servers are preferable to computer use [1]:----Claude has several ways to interact with an app or service. Computer use is the broadest and slowest, so Claude tries the most precise tool first:- …","Give your AI access to every scriptable app on your Mac.
osa-mcp is an MCP server that automatically discovers all scriptable macOS apps (Mail, Calendar, Finder, Music, Notes, Safari, &amp;c.) and g… [+2266 chars]",https://github.com/MayCXC/osa-mcp,2026-03-31,2026-03-31 23:25:29+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
88,AAPL,2026-03-31 23:29:43+00:00,Applech2.com,applech2,"Apple、USB-AやThunderbolt 2などのレガシーポートを搭載した「MacBook Air (13-inch, 2017)」をビンテージ製品に、「iPhone 8 (PRODUCT)RED™」や「iPad mini 4 Wi-Fi」をオブソリート製品に追加。","AppleがUSB-AやThunderbolt 2ポートを搭載した最後のMacBook「MacBook Air (13-inch, 2017)」をビンテージ製品に、「iPhone 8 (PRODUCT)RED&#x21 […]
The post Apple、USB-AやThunderbolt 2などのレガシーポートを搭載した「MacBook Air (13-inch, 2017)」をビンテージ製品に、「iPhone 8 (PRODUCT)RED™」や「iPad mini 4 Wi-Fi」をオブソリート製品に追加。…","AppleUSB-AThunderbolt 2MacBookMacBook Air (13-inch, 2017)iPhone 8 (PRODUCT)RED™iPad mini 4 Wi-Fi
Apple20260331Obtaining service for your Apple product after an expired warranty2017MacBook Air (13-in… [+622 chars]",https://applech2.com/archives/20260401-apple-macbook-air-13inch-2017-vintage-product.html,2026-03-31,2026-03-31 23:29:43+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
89,AAPL,2026-03-31 23:30:00+00:00,Bavarian Football Works,CSmith1919,Bayern Munich’s Max Eberl wants to be clear — Mo Salah didn’t get an offer,FC Bayern will not pursue Mo Salah…at least that’s what Max Eberl says.,"Over the past few days a bizarre rumor emerged out of the Middle East that both Bayern Munich and Paris Saint-Germain had already made offers to outgoing Liverpool legend Mo Salah.
However, Bayern M… [+1274 chars]",https://www.bavarianfootballworks.com/bayern-munich-transfer-news-rumors/183443/bayern-munich-max-eberl-wants-to-be-clear-mo-salah-didnt-get-an-offer,2026-03-31,2026-03-31 23:30:00+00:00,-0.0258,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
90,AAPL,2026-03-31 23:34:00+00:00,CBS News,CBS News,Inside Apple's codependent relationship with China,"CBS News contributor Patrick McGee joins ""The Daily Report"" to discuss the codependent relationship between Apple and China, a country that manufactures hundreds of millions of iPhones every year.",Copyright ©2026 CBS Interactive Inc. All rights reserved.,https://www.cbsnews.com/video/analyzing-apples-codependent-relationship-china/,2026-03-31,2026-03-31 23:34:00+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
91,AAPL,2026-03-31 23:34:19+00:00,New York Post,Christian Arnold,MLS local markets unlikely to get media rights back when Apple TV deal ends: NYCFC CEO,MLS and Apple will break their media rights agreement early following the 2028-29 season.,"New York City FC CEO Brad Sims doesnt foresee the day that Major League Soccer ever returns to local market broadcast rights, even if it would benefit the club that he helps run. 
MLS and Apple will… [+1925 chars]",https://nypost.com/2026/03/31/sports/mls-local-markets-unlikely-to-get-media-rights-back-when-apple-tv-deal-ends/,2026-03-31,2026-03-31 23:34:19+00:00,0.6808,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
92,AAPL,2026-03-31 23:35:25+00:00,KHON2,Cameron Macedonio,"Alaska, Hawaiian Airlines to function under one app in April: Here’s what to do","Alaska Air Group has launched a new app, Alaska Hawaiian, which combines the services of both Alaska and Hawaiian Airlines, allowing travelers to manage...","HONOLULU (KHON2) Another change is coming to Alaska and Hawaiian Airlines as Alaska Air Group announced the launch of its new app that will combine services.
The new app, simply titled Alaska Hawaii… [+2315 chars]",https://www.khon2.com/local-news/alaska-hawaiian-airlines-app/,2026-03-31,2026-03-31 23:35:25+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
93,AAPL,2026-03-31 23:38:20+00:00,SlashGear,Sumukh Rao,5 Home Security Gadgets That Aren't Cameras You Should Be Using In 2026,"Outdoor, indoor, and doorbell cameras are all well and good, but they're hardly the only home security tech around.","As the name suggests, the Meross Human Presence Sensor detects whether there is a human in a room. While a conventional motion sensor activates every time someone enters or exits a room, this Meross … [+1190 chars]",https://www.slashgear.com/2135219/home-security-gadgets-you-should-be-using-in-2026-that-arent-cameras/,2026-03-31,2026-03-31 23:38:20+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
94,AAPL,2026-03-31 23:39:49+00:00,Slickdeals.net,phoinix,Refurb: Apple Magic Wireless Mouse 2 $30 + Free S&H w/ Prime,Woot! has Refurbished: Apple Magic Wireless Mouse 2 (3 Colors) for $34.99 - $5 when you apply coupon code APPLEFIVE at checkout = $29.99. Shipping is free for Amazon Prime Members (must login with you,"This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",https://slickdeals.net/f/19367088-refurb-apple-magic-wireless-mouse-2-30-free-s-h-w-prime,2026-03-31,2026-03-31 23:39:49+00:00,0.8591,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
95,AAPL,2026-03-31 23:45:19+00:00,Screen Rant,Dani Kessel Odom,10 Upcoming Apple TV Shows You Cannot Miss,"With so many great shows on the horizon, Apple TV subscribers are in for a good time. These are ten shows you cannot skip!","Apple TV is bringing many exciting stories to the screen, and these ten new and returning TV shows are ones you absolutely cannot miss. Although the streaming site started much later than others, App… [+10161 chars]",https://screenrant.com/upcoming-apple-tv-shows-cannot-miss/,2026-03-31,2026-03-31 23:45:19+00:00,0.6023,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
96,AAPL,2026-03-31 23:47:01+00:00,9to5Mac,Marcus Mendes,AirTag 2 gets its first firmware update since January launch,"In addition to a firmware update for the new AirPods Max 2, which are set to hit the shelves tomorrow (and we have already reviewed), Apple also rolled out a firmware update to the AirTag 2 earlier today. Here are the details.



 more…","In addition to a firmware update for the new AirPods Max 2, which are set to hit the shelves tomorrow (and we have already reviewed), Apple also rolled out a firmware update to the AirTag 2 earlier t… [+1457 chars]",https://9to5mac.com/2026/03/31/airtag-2-gets-its-first-firmware-update-since-january-launch/,2026-03-31,2026-03-31 23:47:01+00:00,0.0,neutral,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
97,AAPL,2026-03-31 23:55:39+00:00,Fox News,,"Family ramps up search for missing coffee shop owner, mother of two, urges public to check cameras","Amy Hillyard, 52, has been missing from Oakland since March 25. Authorities classified her as at-risk, and hundreds of volunteers are searching the East Bay.","The family of a missing Oakland business owner is ramping up search efforts across the East Bay, calling on residents to review security footage as volunteers and law enforcement widen the hunt.
Abo… [+5496 chars]",https://www.foxnews.com/us/family-ramps-up-search-missing-coffee-shop-owner-mother-two-urges-public-check-cameras,2026-03-31,2026-03-31 23:55:39+00:00,0.0516,positive,2026-03-31 00:00:00-04:00,247.91000366210935,255.47999572753903,247.1000061035156,253.7899932861328,49598100,0.0290312949015365,250.9459991455078,254.43904695056733,264.1369378226144,238.68095506940568,0.0121841254532499
